SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB
P19_0026_BTR_01	KMT2D	protein_affecting	SNV	101426569	247.0	627.0	2.4352593451130145
P19_0026_BTR_01	NOTCH2	protein_affecting	SNV	40680965	23.0	37.0	0.5653749855737198
P19_0026_BTR_01	PIK3CA	protein_affecting	SNV	1817290	1.0	3.0	0.5502699073895745
P19_0026_BTR_01	RB1	protein_affecting	SNV	16747040	2.0	6.0	0.1194240892718952
P19_0026_BTR_01	RBM10	protein_affecting	SNV	9760326	6.0	11.0	0.6147335652518163
P19_0026_BTR_01	STAG2	protein_affecting	SNV	12239242	68.0	296.0	5.555899621888349
P19_0026_BTR_01	TERTpromoter	protein_affecting	SNV	23216	3.0	56.0	129.2212267401792
P19_0026_BTR_01	TP53	protein_affecting	SNV	7793035	6.0	6.0	0.7699182667599979
P19_0004_BTR_01	ALL_GENES	protein_affecting	SNV	428826290	619.0	795.0	1.443474932472074
P19_0004_BTR_01	ARID1A	protein_affecting	SNV	47351650	56.0	61.0	1.1826409428182545
P19_0004_BTR_01	CDKN1A	protein_affecting	SNV	6962413	21.0	38.0	3.016195678136301
P19_0004_BTR_01	CREBBP	protein_affecting	SNV	46268091	15.0	17.0	0.3241975122768735
P19_0004_BTR_01	EP300	protein_affecting	SNV	42831681	24.0	29.0	0.56033289937885
P19_0004_BTR_01	FGFR3	protein_affecting	SNV	15126156	7.0	14.0	0.4627745476114354
P19_0004_BTR_01	FOXQ1	protein_affecting	SNV	6189856	17.0	18.0	2.7464289960865003
P19_0004_BTR_01	KDM6A	protein_affecting	SNV	8425243	53.0	87.0	6.290619748296874
P19_0004_BTR_01	KMT2C	protein_affecting	SNV	21636468	5.0	5.0	0.231091322299
P19_0004_BTR_01	KMT2D	protein_affecting	SNV	145163288	269.0	324.0	1.853085609358752
P19_0004_BTR_01	NOTCH2	protein_affecting	SNV	35724877	16.0	17.0	0.4478671822998858
P19_0004_BTR_01	PIK3CA	protein_affecting	SNV	1057067	3.0	4.0	2.8380414864904497
P19_0004_BTR_01	RB1	protein_affecting	SNV	10330946	1.0	3.0	0.0967965566754487
P19_0004_BTR_01	RBM10	protein_affecting	SNV	21173064	114.0	159.0	5.38419947155499
P19_0004_BTR_01	STAG2	protein_affecting	SNV	7647970	7.0	8.0	0.9152755567817342
P19_0004_BTR_01	TERTpromoter	protein_affecting	SNV	67019	0.0	0.0	0.0
P19_0004_BTR_01	TP53	protein_affecting	SNV	12870501	11.0	11.0	0.8546675844242583
P19_0028_BDO_01	ALL_GENES	protein_affecting	SNV	325355002	552.0	734.0	1.6966083097133389
P19_0028_BDO_01	ARID1A	protein_affecting	SNV	31669716	100.0	113.0	3.1575906774787623
P19_0028_BDO_01	CDKN1A	protein_affecting	SNV	3506460	3.0	16.0	0.8555637309423179
P19_0028_BDO_01	CREBBP	protein_affecting	SNV	38830560	40.0	54.0	1.0301164855721885
P19_0028_BDO_01	EP300	protein_affecting	SNV	37814397	47.0	64.0	1.2429128514200556
P19_0028_BDO_01	FGFR3	protein_affecting	SNV	7902877	1.0	1.0	0.1265361968812117
P19_0028_BDO_01	FOXQ1	protein_affecting	SNV	4144134	2.0	2.0	0.4826098769972206
P19_0028_BDO_01	KDM6A	protein_affecting	SNV	8830201	34.0	49.0	3.850421977936856
P19_0028_BDO_01	KMT2C	protein_affecting	SNV	23478019	10.0	10.0	0.4259303137969179
P19_0028_BDO_01	KMT2D	protein_affecting	SNV	93917536	158.0	212.0	1.6823269298717547
P19_0028_BDO_01	NOTCH2	protein_affecting	SNV	32182681	18.0	18.0	0.5593070384658134
P19_0028_BDO_01	PIK3CA	protein_affecting	SNV	1527082	2.0	3.0	1.3096873645292133
P19_0028_BDO_01	RB1	protein_affecting	SNV	13817485	2.0	2.0	0.1447441412094892
P19_0028_BDO_01	RBM10	protein_affecting	SNV	10035779	105.0	151.0	10.462565985161689
P19_0028_BDO_01	STAG2	protein_affecting	SNV	9292715	21.0	26.0	2.259834719993027
P19_0028_BDO_01	TERTpromoter	protein_affecting	SNV	38314	1.0	1.0	26.10012006055228
P19_0028_BDO_01	TP53	protein_affecting	SNV	8367046	8.0	12.0	0.9561319490773686
P19_0012_BTR_01	ALL_GENES	non_protein_affecting	SNV	489305497	310.0	322.0	0.6335510267116414
P19_0012_BTR_01	ARID1A	non_protein_affecting	SNV	42541004	38.0	44.0	0.893255833830344
P19_0012_BTR_01	CDKN1A	non_protein_affecting	SNV	6044722	5.0	5.0	0.8271678995328486
P19_0012_BTR_01	CREBBP	non_protein_affecting	SNV	46491255	40.0	40.0	0.8603768601213282
P19_0012_BTR_01	EP300	non_protein_affecting	SNV	44381453	22.0	25.0	0.4957025629602528
P19_0012_BTR_01	FGFR3	non_protein_affecting	SNV	9209556	10.0	10.0	1.0858286762141411
P19_0012_BTR_01	FOXQ1	non_protein_affecting	SNV	5536126	5.0	5.0	0.9031586347565066
P19_0012_BTR_01	KDM6A	non_protein_affecting	SNV	38675419	20.0	21.0	0.5171243264358687
P19_0012_BTR_01	KMT2C	non_protein_affecting	SNV	24857171	11.0	11.0	0.4425282346088378
P19_0012_BTR_01	KMT2D	non_protein_affecting	SNV	94103006	62.0	62.0	0.6588524919172082
P19_0012_BTR_01	NOTCH2	non_protein_affecting	SNV	44817330	22.0	22.0	0.4908815406897288
P19_0012_BTR_01	PIK3CA	non_protein_affecting	SNV	1580422	0.0	0.0	0.0
P19_0012_BTR_01	RB1	non_protein_affecting	SNV	27199376	8.0	8.0	0.2941243946184647
P19_0012_BTR_01	RBM10	non_protein_affecting	SNV	39795611	27.0	28.0	0.6784667786605915
P19_0012_BTR_01	STAG2	non_protein_affecting	SNV	45635426	25.0	25.0	0.5478200203499799
P19_0012_BTR_01	TERTpromoter	non_protein_affecting	SNV	786297	0.0	0.0	0.0
P19_0012_BTR_01	TP53	non_protein_affecting	SNV	17651323	15.0	16.0	0.8497946584513807
P19_0052_BTR_01	ALL_GENES	non_protein_affecting	SNV	370728395	43.0	47.0	0.1159878784035412
P19_0052_BTR_01	ARID1A	non_protein_affecting	SNV	31824309	4.0	4.0	0.1256900817547994
P19_0052_BTR_01	CDKN1A	non_protein_affecting	SNV	2936208	0.0	0.0	0.0
P19_0052_BTR_01	CREBBP	non_protein_affecting	SNV	39640505	1.0	1.0	0.0252267220107311
P19_0052_BTR_01	EP300	non_protein_affecting	SNV	37668768	8.0	8.0	0.2123775324958862
P19_0052_BTR_01	FGFR3	non_protein_affecting	SNV	4325135	1.0	1.0	0.2312066559772123
P19_0052_BTR_01	FOXQ1	non_protein_affecting	SNV	3739559	2.0	2.0	0.5348224215743086
P19_0052_BTR_01	KDM6A	non_protein_affecting	SNV	29854915	4.0	4.0	0.133981289178013
P19_0052_BTR_01	KMT2C	non_protein_affecting	SNV	17058390	0.0	0.0	0.0
P19_0052_BTR_01	KMT2D	non_protein_affecting	SNV	72522005	8.0	8.0	0.1103113461907182
P19_0052_BTR_01	NOTCH2	non_protein_affecting	SNV	33179457	4.0	6.0	0.1205565238756017
P19_0052_BTR_01	PIK3CA	non_protein_affecting	SNV	1163457	0.0	0.0	0.0
P19_0052_BTR_01	RB1	non_protein_affecting	SNV	20784457	0.0	0.0	0.0
P19_0052_BTR_01	RBM10	non_protein_affecting	SNV	29205735	3.0	3.0	0.1027195514853503
P19_0052_BTR_01	STAG2	non_protein_affecting	SNV	32844932	8.0	10.0	0.2435687794999849
P19_0052_BTR_01	TERTpromoter	non_protein_affecting	SNV	1145973	0.0	0.0	0.0
P19_0052_BTR_01	TP53	non_protein_affecting	SNV	12834590	0.0	0.0	0.0
P19_0025_BTR_01	ALL_GENES	protein_affecting	SNV	233577775	386.0	438.0	1.6525544864017991
P19_0025_BTR_01	ARID1A	protein_affecting	SNV	20558847	12.0	12.0	0.5836903207655566
P19_0025_BTR_01	CDKN1A	protein_affecting	SNV	1459083	0.0	0.0	0.0
P19_0025_BTR_01	CREBBP	protein_affecting	SNV	22529562	37.0	45.0	1.6422866986939204
P19_0025_BTR_01	EP300	protein_affecting	SNV	25607783	32.0	36.0	1.2496200862058229
P19_0025_BTR_01	FGFR3	protein_affecting	SNV	2776156	0.0	0.0	0.0
P19_0025_BTR_01	FOXQ1	protein_affecting	SNV	1074543	2.0	2.0	1.8612563666600592
P19_0025_BTR_01	KDM6A	protein_affecting	SNV	13522942	25.0	26.0	1.8487101401455392
P19_0025_BTR_01	KMT2C	protein_affecting	SNV	17196603	4.0	4.0	0.2326040788404547
P19_0025_BTR_01	KMT2D	protein_affecting	SNV	59514717	160.0	187.0	2.688410666558324
P19_0025_BTR_01	NOTCH2	protein_affecting	SNV	22636224	24.0	24.0	1.0602475041773751
P19_0025_BTR_01	PIK3CA	protein_affecting	SNV	1208534	0.0	0.0	0.0
P19_0025_BTR_01	RB1	protein_affecting	SNV	9720582	3.0	3.0	0.3086234960005481
P19_0025_BTR_01	RBM10	protein_affecting	SNV	14362585	55.0	65.0	3.829394221165619
P19_0025_BTR_01	STAG2	protein_affecting	SNV	16684269	23.0	23.0	1.3785440644717488
P19_0025_BTR_01	TERTpromoter	protein_affecting	SNV	14638	0.0	0.0	0.0
P19_0025_BTR_01	TP53	protein_affecting	SNV	4710707	9.0	11.0	1.910541241473944
P19_0023_BDO_01	ALL_GENES	non_protein_affecting	SNV	434401343	340.0	456.0	0.7826863463449283
P19_0023_BDO_01	ARID1A	non_protein_affecting	SNV	37174592	31.0	59.0	0.833902897979351
P19_0023_BDO_01	CDKN1A	non_protein_affecting	SNV	4049980	1.0	1.0	0.2469147995792571
P19_0023_BDO_01	CREBBP	non_protein_affecting	SNV	53940237	29.0	30.0	0.5376320463701336
P19_0023_BDO_01	EP300	non_protein_affecting	SNV	52177160	46.0	55.0	0.8816118010255828
P19_0023_BDO_01	FGFR3	non_protein_affecting	SNV	4417985	3.0	3.0	0.6790425952102599
P19_0023_BDO_01	FOXQ1	non_protein_affecting	SNV	2275848	2.0	2.0	0.8787933113283489
P19_0023_BDO_01	KDM6A	non_protein_affecting	SNV	23984907	16.0	17.0	0.6670861804884213
P19_0023_BDO_01	KMT2C	non_protein_affecting	SNV	25831362	13.0	13.0	0.5032642103811638
P19_0023_BDO_01	KMT2D	non_protein_affecting	SNV	81037262	73.0	84.0	0.900820168381306
P19_0023_BDO_01	NOTCH2	non_protein_affecting	SNV	55681734	39.0	41.0	0.7004092221696976
P19_0023_BDO_01	PIK3CA	non_protein_affecting	SNV	2207188	2.0	2.0	0.9061303341627446
P19_0023_BDO_01	RB1	non_protein_affecting	SNV	38445617	28.0	30.0	0.7283014862266354
P19_0023_BDO_01	RBM10	non_protein_affecting	SNV	13042410	23.0	29.0	1.7634777621620543
P19_0023_BDO_01	STAG2	non_protein_affecting	SNV	26374624	23.0	78.0	0.8720503465755568
P19_0023_BDO_01	TERTpromoter	non_protein_affecting	SNV	300674	0.0	0.0	0.0
P19_0023_BDO_01	TP53	non_protein_affecting	SNV	13459763	11.0	12.0	0.8172506454979928
P19_0042_BDO_01	ALL_GENES	non_protein_affecting	SNV	380817295	185.0	265.0	0.4857972640134424
P19_0042_BDO_01	ARID1A	non_protein_affecting	SNV	35566999	11.0	11.0	0.3092754606594725
P19_0042_BDO_01	CDKN1A	non_protein_affecting	SNV	15830270	9.0	10.0	0.5685310484281064
P19_0042_BDO_01	CREBBP	non_protein_affecting	SNV	33446483	12.0	12.0	0.3587821176893248
P19_0042_BDO_01	EP300	non_protein_affecting	SNV	41563335	19.0	21.0	0.4571336732242492
P19_0042_BDO_01	FGFR3	non_protein_affecting	SNV	17824916	3.0	3.0	0.1683037384299595
P19_0042_BDO_01	FOXQ1	non_protein_affecting	SNV	25481203	40.0	97.0	1.5697845976895204
P19_0042_BDO_01	KDM6A	non_protein_affecting	SNV	25694226	15.0	22.0	0.5837887469348172
P19_0042_BDO_01	KMT2C	non_protein_affecting	SNV	17574460	4.0	5.0	0.2276030102774139
P19_0042_BDO_01	KMT2D	non_protein_affecting	SNV	65002028	34.0	41.0	0.5230606035860912
P19_0042_BDO_01	NOTCH2	non_protein_affecting	SNV	27780122	11.0	16.0	0.3959665835880778
P19_0042_BDO_01	PIK3CA	non_protein_affecting	SNV	1283831	0.0	0.0	0.0
P19_0042_BDO_01	RB1	non_protein_affecting	SNV	29505800	8.0	8.0	0.2711331331467033
P19_0042_BDO_01	RBM10	non_protein_affecting	SNV	11085414	6.0	6.0	0.5412517746292561
P19_0042_BDO_01	STAG2	non_protein_affecting	SNV	21003485	11.0	11.0	0.5237226107953037
P19_0042_BDO_01	TERTpromoter	non_protein_affecting	SNV	521656	0.0	0.0	0.0
P19_0042_BDO_01	TP53	non_protein_affecting	SNV	11653067	2.0	2.0	0.1716286364782765
P19_0023_BDO_01	ALL_GENES	protein_affecting	SNV	296466243	770.0	1480.0	2.597260289091328
P19_0023_BDO_01	ARID1A	protein_affecting	SNV	28939730	124.0	299.0	4.284766996789535
P19_0023_BDO_01	CDKN1A	protein_affecting	SNV	2338186	8.0	13.0	3.42145577811175
P19_0023_BDO_01	CREBBP	protein_affecting	SNV	32099567	47.0	84.0	1.4641942054857
P19_0023_BDO_01	EP300	protein_affecting	SNV	36492118	59.0	98.0	1.616787493671921
P19_0023_BDO_01	FGFR3	protein_affecting	SNV	2874086	5.0	5.0	1.7396835028596918
P19_0023_BDO_01	FOXQ1	protein_affecting	SNV	1289629	3.0	4.0	2.326250417755804
P19_0023_BDO_01	KDM6A	protein_affecting	SNV	11781394	57.0	133.0	4.838137150832916
P19_0023_BDO_01	KMT2C	protein_affecting	SNV	24332482	24.0	32.0	0.9863358781072972
P19_0023_BDO_01	KMT2D	protein_affecting	SNV	78466960	253.0	440.0	3.2242870120111697
P19_0023_BDO_01	NOTCH2	protein_affecting	SNV	36442804	48.0	70.0	1.3171324577548973
P19_0023_BDO_01	PIK3CA	protein_affecting	SNV	1661774	2.0	3.0	1.203533091744124
P19_0023_BDO_01	RB1	protein_affecting	SNV	15875581	14.0	14.0	0.8818574891841754
P19_0023_BDO_01	RBM10	protein_affecting	SNV	6832076	71.0	187.0	10.39215605915391
P19_0023_BDO_01	STAG2	protein_affecting	SNV	11346375	40.0	67.0	3.525355014266671
P19_0023_BDO_01	TERTpromoter	protein_affecting	SNV	15557	0.0	0.0	0.0
P19_0023_BDO_01	TP53	protein_affecting	SNV	5677924	15.0	31.0	2.641810633604818
P19_0008_BDO_01	ALL_GENES	non_protein_affecting	SNV	320640840	242.0	246.0	0.7547385417278722
P19_0008_BDO_01	ARID1A	non_protein_affecting	SNV	32259968	29.0	29.0	0.898946954938083
P19_0008_BDO_01	CDKN1A	non_protein_affecting	SNV	2881659	1.0	1.0	0.3470223229049655
P19_0008_BDO_01	CREBBP	non_protein_affecting	SNV	36579994	28.0	29.0	0.7654457242393206
P19_0008_BDO_01	EP300	non_protein_affecting	SNV	35856752	26.0	26.0	0.7251075055543236
P19_0008_BDO_01	FGFR3	non_protein_affecting	SNV	2998134	1.0	1.0	0.3335407957082639
P19_0008_BDO_01	FOXQ1	non_protein_affecting	SNV	2284109	6.0	6.0	2.626844865984942
P19_0008_BDO_01	KDM6A	non_protein_affecting	SNV	16206301	7.0	7.0	0.4319307656941581
P19_0008_BDO_01	KMT2C	non_protein_affecting	SNV	20485093	9.0	9.0	0.439343868246046
P19_0008_BDO_01	KMT2D	non_protein_affecting	SNV	65551357	68.0	69.0	1.0373545737580991
P19_0008_BDO_01	NOTCH2	non_protein_affecting	SNV	36074338	26.0	27.0	0.7207339466631377
P19_0008_BDO_01	PIK3CA	non_protein_affecting	SNV	1368438	1.0	1.0	0.7307601805854559
P19_0008_BDO_01	RB1	non_protein_affecting	SNV	23485682	6.0	6.0	0.2554748037549005
P19_0008_BDO_01	RBM10	non_protein_affecting	SNV	12959281	13.0	13.0	1.0031420724652858
P19_0008_BDO_01	STAG2	non_protein_affecting	SNV	19192550	12.0	12.0	0.6252426071574647
P19_0008_BDO_01	TERTpromoter	non_protein_affecting	SNV	600687	0.0	0.0	0.0
P19_0008_BDO_01	TP53	non_protein_affecting	SNV	11856497	9.0	10.0	0.7590774914378168
P19_0005_BDO_01	ALL_GENES	protein_affecting	SNV	360904676	336.0	475.0	0.9309937563679558
P19_0005_BDO_01	ARID1A	protein_affecting	SNV	35364721	19.0	20.0	0.5372585860355014
P19_0005_BDO_01	CDKN1A	protein_affecting	SNV	3046797	10.0	13.0	3.2821353047150827
P19_0005_BDO_01	CREBBP	protein_affecting	SNV	32082371	18.0	18.0	0.5610557897980795
P19_0005_BDO_01	EP300	protein_affecting	SNV	40257533	20.0	21.0	0.4968014309272254
P19_0005_BDO_01	FGFR3	protein_affecting	SNV	3228631	0.0	0.0	0.0
P19_0005_BDO_01	FOXQ1	protein_affecting	SNV	2171914	2.0	2.0	0.92084677385937
P19_0005_BDO_01	KDM6A	protein_affecting	SNV	25600642	68.0	121.0	2.6561833879009757
P19_0005_BDO_01	KMT2C	protein_affecting	SNV	28510814	11.0	19.0	0.3858185178437908
P19_0005_BDO_01	KMT2D	protein_affecting	SNV	86178459	53.0	89.0	0.6150028744422084
P19_0005_BDO_01	NOTCH2	protein_affecting	SNV	38881467	13.0	13.0	0.3343495244148067
P19_0005_BDO_01	PIK3CA	protein_affecting	SNV	1867783	3.0	5.0	1.6061823027621518
P19_0005_BDO_01	RB1	protein_affecting	SNV	16921225	5.0	8.0	0.2954868811211954
P19_0005_BDO_01	RBM10	protein_affecting	SNV	15544657	60.0	80.0	3.859847148766293
P19_0005_BDO_01	STAG2	protein_affecting	SNV	24792595	28.0	34.0	1.129369475038817
P19_0005_BDO_01	TERTpromoter	protein_affecting	SNV	13650	1.0	2.0	73.26007326007326
P19_0005_BDO_01	TP53	protein_affecting	SNV	6441417	25.0	30.0	3.8811336077139553
P19_0027_BTR_01	ALL_GENES	non_protein_affecting	SNV	431095128	59.0	59.0	0.1368607441093604
P19_0027_BTR_01	ARID1A	non_protein_affecting	SNV	45108453	11.0	11.0	0.243856733459691
P19_0027_BTR_01	CDKN1A	non_protein_affecting	SNV	3332838	2.0	2.0	0.6000891732511452
P19_0027_BTR_01	CREBBP	non_protein_affecting	SNV	45836695	7.0	7.0	0.1527160716975776
P19_0027_BTR_01	EP300	non_protein_affecting	SNV	49033143	3.0	3.0	0.0611831062920033
P19_0027_BTR_01	FGFR3	non_protein_affecting	SNV	3076308	1.0	1.0	0.3250649804895998
P19_0027_BTR_01	FOXQ1	non_protein_affecting	SNV	2857358	1.0	1.0	0.3499736469843821
P19_0027_BTR_01	KDM6A	non_protein_affecting	SNV	21571103	4.0	4.0	0.1854332622675808
P19_0027_BTR_01	KMT2C	non_protein_affecting	SNV	28286842	1.0	1.0	0.0353521259106972
P19_0027_BTR_01	KMT2D	non_protein_affecting	SNV	90237922	11.0	11.0	0.1218999701699691
P19_0027_BTR_01	NOTCH2	non_protein_affecting	SNV	47809640	6.0	6.0	0.1254977029737099
P19_0027_BTR_01	PIK3CA	non_protein_affecting	SNV	1987182	1.0	1.0	0.5032251701152687
P19_0027_BTR_01	RB1	non_protein_affecting	SNV	31291240	1.0	1.0	0.0319578258963211
P19_0027_BTR_01	RBM10	non_protein_affecting	SNV	17381435	3.0	3.0	0.1725979471775489
P19_0027_BTR_01	STAG2	non_protein_affecting	SNV	26297354	2.0	2.0	0.0760532789724776
P19_0027_BTR_01	TERTpromoter	non_protein_affecting	SNV	651115	0.0	0.0	0.0
P19_0027_BTR_01	TP53	non_protein_affecting	SNV	16336500	5.0	5.0	0.306063110213326
P19_0024_BDO_01	ALL_GENES	non_protein_affecting	SNV	512417282	105.0	107.0	0.204911121635433
P19_0024_BDO_01	ARID1A	non_protein_affecting	SNV	46119493	12.0	13.0	0.2601936669165031
P19_0024_BDO_01	CDKN1A	non_protein_affecting	SNV	5091788	1.0	1.0	0.1963946652924277
P19_0024_BDO_01	CREBBP	non_protein_affecting	SNV	61595603	24.0	25.0	0.3896382019346413
P19_0024_BDO_01	EP300	non_protein_affecting	SNV	62163730	12.0	12.0	0.1930386094914188
P19_0024_BDO_01	FGFR3	non_protein_affecting	SNV	5819222	2.0	2.0	0.3436885549305388
P19_0024_BDO_01	FOXQ1	non_protein_affecting	SNV	3039427	1.0	1.0	0.3290093823605567
P19_0024_BDO_01	KDM6A	non_protein_affecting	SNV	27195521	3.0	3.0	0.1103122826733122
P19_0024_BDO_01	KMT2C	non_protein_affecting	SNV	30442498	4.0	4.0	0.1313952619788297
P19_0024_BDO_01	KMT2D	non_protein_affecting	SNV	100164134	23.0	23.0	0.2296231104039695
P19_0024_BDO_01	NOTCH2	non_protein_affecting	SNV	61998996	5.0	5.0	0.0806464672427921
P19_0024_BDO_01	PIK3CA	non_protein_affecting	SNV	2399719	0.0	0.0	0.0
P19_0024_BDO_01	RB1	non_protein_affecting	SNV	42376758	4.0	4.0	0.0943913642473546
P19_0024_BDO_01	RBM10	non_protein_affecting	SNV	16474769	2.0	2.0	0.1213977567758309
P19_0024_BDO_01	STAG2	non_protein_affecting	SNV	30091357	4.0	4.0	0.1329285349278199
P19_0024_BDO_01	TERTpromoter	non_protein_affecting	SNV	318252	0.0	0.0	0.0
P19_0024_BDO_01	TP53	non_protein_affecting	SNV	17126015	8.0	8.0	0.4671255981032365
P19_0012_BTR_01	ALL_GENES	protein_affecting	SNV	427682740	636.0	735.0	1.4870836265218466
P19_0012_BTR_01	ARID1A	protein_affecting	SNV	44757576	44.0	44.0	0.9830737929149694
P19_0012_BTR_01	CDKN1A	protein_affecting	SNV	4783277	10.0	12.0	2.090616955697945
P19_0012_BTR_01	CREBBP	protein_affecting	SNV	38532408	47.0	48.0	1.2197524743327746
P19_0012_BTR_01	EP300	protein_affecting	SNV	45181244	65.0	88.0	1.4386500734685397
P19_0012_BTR_01	FGFR3	protein_affecting	SNV	7259194	5.0	5.0	0.6887817022110169
P19_0012_BTR_01	FOXQ1	protein_affecting	SNV	4888752	6.0	6.0	1.2273070918712996
P19_0012_BTR_01	KDM6A	protein_affecting	SNV	26007771	106.0	136.0	4.075704911428203
P19_0012_BTR_01	KMT2C	protein_affecting	SNV	30377117	22.0	22.0	0.7242293598829671
P19_0012_BTR_01	KMT2D	protein_affecting	SNV	105713669	173.0	193.0	1.6364960334505088
P19_0012_BTR_01	NOTCH2	protein_affecting	SNV	41760337	46.0	47.0	1.1015236778381363
P19_0012_BTR_01	PIK3CA	protein_affecting	SNV	1841360	2.0	2.0	1.086153712473389
P19_0012_BTR_01	RB1	protein_affecting	SNV	15485478	5.0	5.0	0.3228831554311723
P19_0012_BTR_01	RBM10	protein_affecting	SNV	25453378	62.0	82.0	2.435826003134044
P19_0012_BTR_01	STAG2	protein_affecting	SNV	25828958	33.0	35.0	1.2776357451198768
P19_0012_BTR_01	TERTpromoter	protein_affecting	SNV	36543	0.0	0.0	0.0
P19_0012_BTR_01	TP53	protein_affecting	SNV	9775678	10.0	10.0	1.0229469505849107
P19_0033_BTR_01	ALL_GENES	non_protein_affecting	SNV	209558192	35.0	35.0	0.1670180471875802
P19_0033_BTR_01	ARID1A	non_protein_affecting	SNV	16349062	3.0	3.0	0.1834967657471725
P19_0033_BTR_01	CDKN1A	non_protein_affecting	SNV	5889377	0.0	0.0	0.0
P19_0033_BTR_01	CREBBP	non_protein_affecting	SNV	13588890	0.0	0.0	0.0
P19_0033_BTR_01	EP300	non_protein_affecting	SNV	21784550	6.0	6.0	0.2754245554762435
P19_0033_BTR_01	FGFR3	non_protein_affecting	SNV	4740288	0.0	0.0	0.0
P19_0033_BTR_01	FOXQ1	non_protein_affecting	SNV	13836239	9.0	9.0	0.6504657804769056
P19_0033_BTR_01	KDM6A	non_protein_affecting	SNV	31061544	3.0	3.0	0.0965824493463686
P19_0033_BTR_01	KMT2C	non_protein_affecting	SNV	11977759	2.0	2.0	0.1669761430330999
P19_0033_BTR_01	KMT2D	non_protein_affecting	SNV	24152432	3.0	3.0	0.1242110939386973
P19_0033_BTR_01	NOTCH2	non_protein_affecting	SNV	14475485	0.0	0.0	0.0
P19_0033_BTR_01	PIK3CA	non_protein_affecting	SNV	578545	0.0	0.0	0.0
P19_0033_BTR_01	RB1	non_protein_affecting	SNV	21907864	4.0	4.0	0.1825828387468536
P19_0033_BTR_01	RBM10	non_protein_affecting	SNV	4507397	2.0	2.0	0.4437150754637321
P19_0033_BTR_01	STAG2	non_protein_affecting	SNV	21617307	3.0	3.0	0.1387776932621625
P19_0033_BTR_01	TERTpromoter	non_protein_affecting	SNV	101390	0.0	0.0	0.0
P19_0033_BTR_01	TP53	non_protein_affecting	SNV	2990063	0.0	0.0	0.0
P19_0033_BDO_01	ALL_GENES	non_protein_affecting	SNV	334304436	37.0	37.0	0.1106775621727017
P19_0033_BDO_01	ARID1A	non_protein_affecting	SNV	29504106	1.0	1.0	0.0338935875569319
P19_0033_BDO_01	CDKN1A	non_protein_affecting	SNV	3229690	0.0	0.0	0.0
P19_0033_BDO_01	CREBBP	non_protein_affecting	SNV	32350703	5.0	5.0	0.1545561467396859
P19_0033_BDO_01	EP300	non_protein_affecting	SNV	35018661	1.0	1.0	0.0285562032197633
P19_0033_BDO_01	FGFR3	non_protein_affecting	SNV	4226091	1.0	1.0	0.2366252880025536
P19_0033_BDO_01	FOXQ1	non_protein_affecting	SNV	2709323	0.0	0.0	0.0
P19_0033_BDO_01	KDM6A	non_protein_affecting	SNV	27984817	5.0	5.0	0.1786683114633195
P19_0033_BDO_01	KMT2C	non_protein_affecting	SNV	17881393	1.0	1.0	0.0559240546863435
P19_0033_BDO_01	KMT2D	non_protein_affecting	SNV	64012386	8.0	8.0	0.1249758132746372
P19_0033_BDO_01	NOTCH2	non_protein_affecting	SNV	30691667	2.0	2.0	0.0651642675518407
P19_0033_BDO_01	PIK3CA	non_protein_affecting	SNV	1174303	0.0	0.0	0.0
P19_0033_BDO_01	RB1	non_protein_affecting	SNV	21280549	5.0	5.0	0.2349563444063402
P19_0033_BDO_01	RBM10	non_protein_affecting	SNV	22606773	4.0	4.0	0.1769381238091787
P19_0033_BDO_01	STAG2	non_protein_affecting	SNV	30079970	3.0	3.0	0.0997341420220831
P19_0033_BDO_01	TERTpromoter	non_protein_affecting	SNV	309916	0.0	0.0	0.0
P19_0033_BDO_01	TP53	non_protein_affecting	SNV	11244088	1.0	1.0	0.0889356255482881
P19_0043_BTR_01	ALL_GENES	protein_affecting	SNV	361425017	306.0	392.0	0.8466486424762345
P19_0043_BTR_01	ARID1A	protein_affecting	SNV	43322448	9.0	9.0	0.2077444931089766
P19_0043_BTR_01	CDKN1A	protein_affecting	SNV	5471892	4.0	5.0	0.7310085798477016
P19_0043_BTR_01	CREBBP	protein_affecting	SNV	28918343	11.0	11.0	0.3803814070536476
P19_0043_BTR_01	EP300	protein_affecting	SNV	35100565	21.0	21.0	0.5982809678419706
P19_0043_BTR_01	FGFR3	protein_affecting	SNV	10240466	3.0	5.0	0.2929554182397559
P19_0043_BTR_01	FOXQ1	protein_affecting	SNV	19460932	12.0	13.0	0.6166200056605716
P19_0043_BTR_01	KDM6A	protein_affecting	SNV	26769273	123.0	195.0	4.59482033748171
P19_0043_BTR_01	KMT2C	protein_affecting	SNV	22392384	10.0	10.0	0.4465804087675524
P19_0043_BTR_01	KMT2D	protein_affecting	SNV	80038714	70.0	74.0	0.8745767704363666
P19_0043_BTR_01	NOTCH2	protein_affecting	SNV	28256015	10.0	11.0	0.3539069468925466
P19_0043_BTR_01	PIK3CA	protein_affecting	SNV	1293213	1.0	1.0	0.7732678220834465
