gene	sample	impact	mutations	dnds	pvalue	lower	upper
ARID1A	P19_0046_BDO_01	truncating	19	10.893750000000024	0.0	6.535334243774427	17.088818359375026
KDM6A	P19_0046_BDO_01	missense	13	4.331250000000006	2.3305416e-05	2.367908630371097	7.193798828125006
KDM6A	P19_0046_BDO_01	truncating	40	79.85000000000014	0.0	56.21084960937509	110.39931640625014
KMT2D	P19_0046_BDO_01	missense	38	0.9319335937499998	0.67324835	0.6582345581054687	1.27861328125
KMT2D	P19_0046_BDO_01	truncating	44	8.901562500000017	0.0	6.316149673461927	12.267041015625017
FGFR3	P19_0046_BDO_01	missense	5	1.412548828125001	0.4677322	0.5044532489776614	3.0604980468750007
NOTCH2	P19_0046_BDO_01	missense	26	2.7289058685302776	1.5616417e-05	1.792954385466876	3.964867782592778
NOTCH2	P19_0046_BDO_01	truncating	9	8.750000000000018	1.847744e-06	4.145816650390634	16.096191406250018
CDKN1A	P19_0046_BDO_01	missense	9	4.165612792968757	0.00057280064	1.98787283688784	7.590295410156257
CDKN1A	P19_0046_BDO_01	truncating	9	32.375000000000064	0.0	15.37073242187503	59.35925292968757
STAG2	P19_0046_BDO_01	missense	11	2.5945308685302764	0.0067671537	1.3382318062149003	4.489062118530276
STAG2	P19_0046_BDO_01	truncating	6	8.540625000000016	0.000106573105	3.3667467880249085	17.524389648437516
RB1	P19_0046_BDO_01	missense	2	0.9074462890625	0.88953567	0.1511023950576782	2.8166259765625004
RB1	P19_0046_BDO_01	truncating	1	2.6531234741210974	0.40146768	0.151319345906377	11.761399841308595
PIK3CA	P19_0046_BDO_01	missense	3	7.868750000000016	0.007644713	1.948785858154301	20.557958984375016
TP53	P19_0046_BDO_01	missense	8	3.785156250000006	0.002118051	1.7215393447876002	7.098144531250007
TP53	P19_0046_BDO_01	truncating	1	3.502734375000005	0.29972172	0.2001561927795412	15.543750000000005
RBM10	P19_0046_BDO_01	missense	15	3.325390625000005	0.00011861324	1.8999992942810084	5.361523437500004
RBM10	P19_0046_BDO_01	truncating	33	43.75000000000008	0.0	29.766895446777397	62.23754882812508
EP300	P19_0046_BDO_01	missense	27	2.498437500000004	4.762411e-05	1.6557952117919943	3.603784179687503
EP300	P19_0046_BDO_01	truncating	12	7.634375000000015	1.7881393e-07	4.003675918579109	13.196508789062513
ALL_GENES	P19_0046_BDO_01	missense	232	2.014062500000002	0.0	1.726369934082033	2.3430419921875014
ALL_GENES	P19_0046_BDO_01	truncating	185	12.331250000000022	0.0	10.169165420532243	14.897778320312522
KMT2C	P19_0024_BTR_01	missense	5	1.5298889160156266	0.37788796	0.5458202135562902	3.3206604003906266
KMT2C	P19_0024_BTR_01	truncating	1	2.560937500000004	0.4169454	0.1457676696777345	11.451318359375003
CREBBP	P19_0024_BTR_01	missense	19	2.438281250000004	0.0008608103	1.4843983078002951	3.755419921875004
ARID1A	P19_0024_BTR_01	missense	11	1.5968750000000018	0.15483785	0.8228085327148447	2.7663085937500016
ARID1A	P19_0024_BTR_01	truncating	13	15.37500000000003	0.0	8.303948974609392	25.94018554687503
KDM6A	P19_0024_BTR_01	missense	4	3.087500000000005	0.058234453	0.954437866210939	7.240942382812506
KDM6A	P19_0024_BTR_01	truncating	4	18.65000000000004	7.224083e-05	5.7451220703125125	44.07114257812504
KMT2D	P19_0024_BTR_01	missense	37	1.4789550781250014	0.03224808	1.0356864070892344	2.0459716796875016
KMT2D	P19_0024_BTR_01	truncating	14	4.693737792968759	6.2584877e-06	2.587427974939351	7.829113769531258
FGFR3	P19_0024_BTR_01	missense	3	1.6015625000000018	0.45110154	0.3970108032226567	4.184570312500002
NOTCH2	P19_0024_BTR_01	missense	8	1.396093750000001	0.37638193	0.6340129089355474	2.628393554687501
NOTCH2	P19_0024_BTR_01	truncating	1	1.4500000000000013	0.72790676	0.082421875	6.460986328125001
STAG2	P19_0024_BTR_01	missense	2	0.953125	0.9459904	0.1582843017578125	2.966064453125
STAG2	P19_0024_BTR_01	truncating	1	2.755468750000004	0.38622028	0.1567914199829103	12.280615234375004
RB1	P19_0024_BTR_01	missense	2	1.7170959472656269	0.48424107	0.2850691711902622	5.340753173828126
PIK3CA	P19_0024_BTR_01	missense	3	12.343750000000025	0.002019465	3.055045089721685	32.29553222656252
TP53	P19_0024_BTR_01	missense	1	0.8648422241210937	0.8819164	0.0500707292556762	3.8268783569335936
RBM10	P19_0024_BTR_01	missense	2	0.8058349609374998	0.7523184	0.1343492126464843	2.5026123046875
RBM10	P19_0024_BTR_01	truncating	4	9.16250000000002	0.0011873245	2.8187628173828188	21.63747558593752
EP300	P19_0024_BTR_01	missense	16	2.546875190734867	0.0014035702	1.479108386822047	4.057495307922367
EP300	P19_0024_BTR_01	truncating	2	2.55039215087891	0.25337452	0.4224415967613464	7.97031402587891
ALL_GENES	P19_0024_BTR_01	missense	113	1.696191406250002	2.9206276e-06	1.3693271541595475	2.0831542968750014
ALL_GENES	P19_0024_BTR_01	truncating	40	4.746875000000008	0.0	3.325581207275396	6.597460937500008
FOXQ1	P19_0040_BDO_01	missense	1	0.5390624999999997	0.49350345	0.0311831665039062	2.3963623046875
KMT2C	P19_0040_BDO_01	missense	9	1.7066406250000017	0.14467633	0.8144131088256843	3.108007812500002
KMT2C	P19_0040_BDO_01	truncating	2	2.656842041015629	0.23719126	0.4377855056524282	8.38865356445313
CREBBP	P19_0040_BDO_01	missense	14	1.5281250000000015	0.14380419	0.8543087768554698	2.501025390625001
CREBBP	P19_0040_BDO_01	truncating	4	3.1085937500000043	0.05763185	0.9578852462768568	7.334057617187504
ARID1A	P19_0040_BDO_01	missense	5	0.461715698242187	0.05025977	0.1652772712707517	1.0006561279296868
ARID1A	P19_0040_BDO_01	truncating	14	9.91093750000002	0.0	5.472315311431895	16.509448242187517
KDM6A	P19_0040_BDO_01	missense	6	2.281250000000003	0.07722676	0.9021975708007824	4.659790039062504
KDM6A	P19_0040_BDO_01	truncating	7	15.11250000000003	7.1525574e-07	6.405333557128919	29.88728027343753
KMT2D	P19_0040_BDO_01	missense	38	1.2429685592651376	0.21564269	0.8757269473746425	1.7117185592651376
KMT2D	P19_0040_BDO_01	truncating	9	2.211718750000003	0.039949715	1.041518135070802	4.106250000000003
FGFR3	P19_0040_BDO_01	missense	2	1.168751525878907	0.8318672	0.193883909136057	3.627247619628907
NOTCH2	P19_0040_BDO_01	missense	18	2.095703125000002	0.005923271	1.2585703277587903	3.2596435546875018
NOTCH2	P19_0040_BDO_01	truncating	4	3.333593750000005	0.046750247	1.0210346221923845	7.943579101562506
CDKN1A	P19_0040_BDO_01	missense	1	0.7980468749999998	0.81500524	0.0461701202392578	3.5342529296875
STAG2	P19_0040_BDO_01	missense	6	1.5531250000000016	0.31880677	0.613536682128907	3.1778808593750014
STAG2	P19_0040_BDO_01	truncating	13	18.423828125000043	0.0	9.928336987495443	31.198486328125043
RB1	P19_0040_BDO_01	missense	2	0.9890640258789064	0.987221	0.1648909884691238	3.072804260253906
RB1	P19_0040_BDO_01	truncating	1	2.482763671875003	0.43037897	0.1416070508956911	11.089331054687502
PIK3CA	P19_0040_BDO_01	missense	1	2.200781250000003	0.4865219	0.1255294799804689	9.747778320312502
TP53	P19_0040_BDO_01	missense	4	2.862500762939457	0.07424313	0.8853890280798091	6.693067169189457
RBM10	P19_0040_BDO_01	missense	5	1.6280269622802752	0.31589228	0.5812077606096869	3.535985946655275
RBM10	P19_0040_BDO_01	truncating	7	14.034375000000026	1.1324883e-06	5.953924560546886	27.694042968750026
EP300	P19_0040_BDO_01	missense	14	1.5046867370605483	0.15812504	0.8412735319882639	2.463549041748048
EP300	P19_0040_BDO_01	truncating	1	0.7943359374999999	0.8113389	0.0452338409423828	3.5378662109375
ALL_GENES	P19_0040_BDO_01	missense	126	1.4015625000000012	0.0013312101	1.1440419006347664	1.7042968750000012
ALL_GENES	P19_0040_BDO_01	truncating	62	5.062548828125008	0.0	3.7630224144458833	6.709277343750008
FOXQ1	P19_0041_BTR_01	missense	2	1.4453125000000009	0.62480485	0.2398742675781251	4.520263671875001
KMT2C	P19_0041_BTR_01	missense	2	0.8999999999999999	0.8807871	0.1499316406249999	2.8024658203125004
CREBBP	P19_0041_BTR_01	missense	13	2.46874980926514	0.0050454736	1.347425433360042	4.11120586395264
CREBBP	P19_0041_BTR_01	truncating	5	6.19414062500001	0.0018196106	2.1961903381347687	13.58610839843751
ARID1A	P19_0041_BTR_01	missense	4	0.8369140625	0.7149501	0.2587202453613281	1.958740234375
ARID1A	P19_0041_BTR_01	truncating	1	1.4507812500000012	0.7270776	0.082461166381836	6.478857421875002
KDM6A	P19_0041_BTR_01	missense	4	2.0773437500000025	0.19455516	0.641912689208985	4.8678710937500025
KDM6A	P19_0041_BTR_01	truncating	16	46.500000000000085	0.0	26.672088775634816	75.41357421875009
KMT2D	P19_0041_BTR_01	missense	38	2.367968750000003	7.0929527e-06	1.6644927215576188	3.267016601562503
KMT2D	P19_0041_BTR_01	truncating	59	26.99707031250005	0.0	19.765214098691978	36.33789062500005
NOTCH2	P19_0041_BTR_01	missense	8	2.343750000000003	0.036259234	1.063492126464845	4.414062500000004
NOTCH2	P19_0041_BTR_01	truncating	4	10.44707031250002	0.0007187724	3.211066792011267	24.75310058593752
STAG2	P19_0041_BTR_01	missense	5	1.646875000000002	0.30649245	0.5870623779296883	3.5871826171875014
STAG2	P19_0041_BTR_01	truncating	7	13.325000000000026	1.6093254e-06	5.654896850585947	26.279711914062524
RB1	P19_0041_BTR_01	missense	2	2.259387207031253	0.31104398	0.3746467542648319	7.036608886718753
TP53	P19_0041_BTR_01	missense	2	2.346875000000004	0.29133493	0.3893998718261724	7.296826171875003
RBM10	P19_0041_BTR_01	missense	9	2.9250000000000043	0.0067152977	1.394197998046877	5.344433593750004
RBM10	P19_0041_BTR_01	truncating	7	12.546875000000025	2.3841858e-06	5.321949844360362	24.777099609375025
EP300	P19_0041_BTR_01	missense	21	4.540625000000008	5.9604645e-08	2.8338978576660203	6.866674804687508
EP300	P19_0041_BTR_01	truncating	6	8.148632812500015	0.00015044212	3.181205558776861	17.022534179687515
ALL_GENES	P19_0041_BTR_01	missense	110	2.223437500000003	0.0	1.7911254882812524	2.736743164062503
ALL_GENES	P19_0041_BTR_01	truncating	105	14.65156250000003	0.0	11.461231803894066	18.59077148437503
FOXQ1	P19_0012_BDO_01	missense	3	0.928125	0.8969296	0.230565185546875	2.4326416015625
FOXQ1	P19_0012_BDO_01	truncating	2	8.671875000000018	0.024403036	1.428445472717288	27.410888671875018
KMT2C	P19_0012_BDO_01	missense	12	1.1453125000000002	0.6502406	0.6092543029785158	1.9393798828125
KMT2C	P19_0012_BDO_01	truncating	1	0.87109375	0.8887544	0.05036376953125	3.8929443359375
CREBBP	P19_0012_BDO_01	missense	28	2.1124023437500026	0.0005415678	1.4107460927963271	3.027319335937502
CREBBP	P19_0012_BDO_01	truncating	5	3.1828125000000047	0.030902267	1.132413406372072	6.947460937500004
ARID1A	P19_0012_BDO_01	missense	22	0.98359375	0.93914306	0.6232499694824218	1.4694335937499998
ARID1A	P19_0012_BDO_01	truncating	4	1.6386718750000018	0.3658089	0.5046454620361334	3.8713378906250018
KDM6A	P19_0012_BDO_01	missense	31	3.5062500000000054	0.0	2.385503845214848	4.955224609375005
KDM6A	P19_0012_BDO_01	truncating	38	30.173437500000052	0.0	20.975651016235396	42.17966308593756
KMT2D	P19_0012_BDO_01	missense	86	1.643164062500002	6.318092e-05	1.2986685180664077	2.053930664062502
KMT2D	P19_0012_BDO_01	truncating	57	10.01875000000002	0.0	7.382167663574235	13.35554199218752
FGFR3	P19_0012_BDO_01	missense	1	0.5183593749999996	0.46177304	0.0298577880859374	2.2914306640624997
NOTCH2	P19_0012_BDO_01	missense	30	1.917968750000002	0.0016614199	1.296574630737306	2.7242431640625018
NOTCH2	P19_0012_BDO_01	truncating	5	3.397265625000005	0.023882031	1.2074513244628924	7.412158203125005
CDKN1A	P19_0012_BDO_01	missense	3	1.748437500000002	0.37689072	0.434423217773438	4.560327148437501
CDKN1A	P19_0012_BDO_01	truncating	2	9.819531250000018	0.01874119	1.6247647571563748	30.68623046875002
STAG2	P19_0012_BDO_01	missense	12	0.9951171875	0.9862375	0.529495391845703	1.687255859375
STAG2	P19_0012_BDO_01	truncating	8	4.324609375000007	0.00093740225	1.955577030181888	8.175927734375007
RB1	P19_0012_BDO_01	missense	4	1.4796875000000016	0.46338642	0.4585130310058598	3.4621093750000016
RB1	P19_0012_BDO_01	truncating	2	4.440625000000007	0.09114957	0.7358177185058603	13.866894531250008
TP53	P19_0012_BDO_01	missense	9	3.923437500000006	0.0008624792	1.8769084167480496	7.125952148437506
TP53	P19_0012_BDO_01	truncating	1	3.317968750000005	0.31721866	0.1892893218994143	14.729711914062506
RBM10	P19_0012_BDO_01	missense	26	2.0304695129394554	0.001488328	1.3349465604871529	2.9478279113769554
RBM10	P19_0012_BDO_01	truncating	25	12.723437500000024	0.0	8.205759696960463	18.828173828125024
EP300	P19_0012_BDO_01	missense	39	2.3546630859375037	4.827976e-06	1.6717570650577565	3.216479492187503
EP300	P19_0012_BDO_01	truncating	9	4.759570312500008	0.00024044514	2.2473769330978426	8.807421875000008
ALL_GENES	P19_0012_BDO_01	missense	306	1.7414062500000018	0.0	1.513144683837892	2.0001953125000016
ALL_GENES	P19_0012_BDO_01	truncating	159	7.625024414062514	0.0	6.230671799182904	9.294335937500014
FOXQ1	P19_0009_BDO_01	missense	1	0.8097167968749998	0.82732266	0.0467057514190673	3.5892578125
KMT2C	P19_0009_BDO_01	missense	7	1.925000000000002	0.120052695	0.824436035156251	3.7438476562500025
KMT2C	P19_0009_BDO_01	truncating	1	2.7953117370605507	0.38030827	0.1596017046272757	12.410179901123051
CREBBP	P19_0009_BDO_01	missense	41	5.593750000000009	0.0	4.009006500244148	7.585937500000009
CREBBP	P19_0009_BDO_01	truncating	30	37.71250000000008	0.0	25.259675369262744	54.21396484375008
ARID1A	P19_0009_BDO_01	missense	15	1.6562500000000018	0.07432395	0.9480731201171884	2.6657714843750018
KDM6A	P19_0009_BDO_01	missense	5	1.581243896484377	0.34243274	0.5662264770269401	3.418402099609377
KDM6A	P19_0009_BDO_01	truncating	2	4.485691833496102	0.08931965	0.7437468423321856	13.957127380371102
KMT2D	P19_0009_BDO_01	missense	53	1.9437500000000023	2.6345253e-05	1.4470935058593768	2.5541015625000023
KMT2D	P19_0009_BDO_01	truncating	22	8.473437500000017	0.0	5.2960324668884375	12.860644531250015
NOTCH2	P19_0009_BDO_01	missense	18	2.981250000000004	0.00010114908	1.7952163696289087	4.621264648437505
NOTCH2	P19_0009_BDO_01	truncating	3	5.3460937500000085	0.023180485	1.3231793212890643	14.002709960937509
TERTpromoter	P19_0009_BDO_01	missense	3	540.8500000000009	0.0	132.7927147674563	1442.491235351563
CDKN1A	P19_0009_BDO_01	missense	2	2.600006103515628	0.24390167	0.4317612478137021	8.076690673828129
STAG2	P19_0009_BDO_01	missense	10	2.231250000000003	0.026077032	1.1124905395507825	3.938403320312503
STAG2	P19_0009_BDO_01	truncating	3	4.246875000000007	0.043584228	1.0526684570312517	11.111499023437506
RB1	P19_0009_BDO_01	missense	2	1.7585937500000015	0.46565306	0.2926096343994143	5.453662109375002
RB1	P19_0009_BDO_01	truncating	1	5.223437500000008	0.1938904	0.2982918930053715	23.14091796875001
PIK3CA	P19_0009_BDO_01	missense	1	3.9437500000000063	0.26340562	0.2251269531250003	17.44411621093751
TP53	P19_0009_BDO_01	missense	21	16.12500000000003	0.0	10.096628723144548	24.27685546875003
TP53	P19_0009_BDO_01	truncating	4	24.300000000000043	2.4676323e-05	7.497588195800795	56.96479492187504
RBM10	P19_0009_BDO_01	missense	5	0.9218993186950684	0.8556589	0.3296990775503218	1.9948973655700684
RBM10	P19_0009_BDO_01	truncating	1	1.3484405517578135	0.77609533	0.0773141488432885	5.982839965820314
EP300	P19_0009_BDO_01	missense	35	4.755859375000009	0.0	3.316227960586554	6.589355468750009
EP300	P19_0009_BDO_01	truncating	14	16.862304687500036	0.0	9.352619841098807	27.88159179687504
ALL_GENES	P19_0009_BDO_01	missense	219	2.768750000000004	0.0	2.363289184570316	3.2289550781250043
ALL_GENES	P19_0009_BDO_01	truncating	81	9.64365234375002	0.0	7.476315762996689	12.28037109375002
FOXQ1	P19_0014_BTR_01	missense	11	6.543750000000012	2.2053719e-06	3.371786651611334	11.343554687500012
FOXQ1	P19_0014_BTR_01	truncating	1	7.428314208984389	0.13179308	0.4220279498398311	33.43783569335939
KMT2C	P19_0014_BTR_01	missense	5	0.8374998092651367	0.68531203	0.2993016911298036	1.814062309265137
KMT2C	P19_0014_BTR_01	truncating	4	5.58125000000001	0.00780499	1.7088504028320342	13.32844238281251
CREBBP	P19_0014_BTR_01	missense	13	1.4295898437500014	0.22863615	0.7821792411804207	2.3725830078125014
CREBBP	P19_0014_BTR_01	truncating	5	4.360156250000007	0.0085119605	1.547848205566409	9.551196289062506
ARID1A	P19_0014_BTR_01	missense	14	1.1289031982421878	0.66105425	0.631734296679497	1.845455932617188
ARID1A	P19_0014_BTR_01	truncating	10	6.656250000000012	6.377697e-06	3.2738993835449284	12.015747070312514
KDM6A	P19_0014_BTR_01	missense	26	10.642187500000023	0.0	6.979585800170915	15.481054687500023
KDM6A	P19_0014_BTR_01	truncating	22	57.574218750000085	0.0	35.881355125904136	87.77929687500009
KMT2D	P19_0014_BTR_01	missense	38	1.1906738281250004	0.31360632	0.8413142871856694	1.6337890625000004
KMT2D	P19_0014_BTR_01	truncating	28	7.787500000000015	0.0	5.12157958984376	11.376367187500016
NOTCH2	P19_0014_BTR_01	missense	21	2.3105468750000027	0.00091034174	1.443910198211671	3.4854736328125027
NOTCH2	P19_0014_BTR_01	truncating	1	1.07578125	0.9423905	0.0615196990966796	4.78427734375
CDKN1A	P19_0014_BTR_01	missense	4	3.115674972534184	0.056411445	0.9638425574824226	7.289869308471683
CDKN1A	P19_0014_BTR_01	truncating	6	38.03437500000007	0.0	14.979312667846706	78.34687500000007
STAG2	P19_0014_BTR_01	missense	3	0.7984615325927732	0.6871139	0.1978755995631217	2.087524032592773
STAG2	P19_0014_BTR_01	truncating	4	7.262109375000014	0.002842605	2.239988222122197	17.086328125000016
RB1	P19_0014_BTR_01	missense	2	1.0171875	0.98149705	0.1693402099609375	3.1607421875000004
PIK3CA	P19_0014_BTR_01	missense	3	7.643746948242202	0.008328617	1.8932766824215688	20.003976440429703
TP53	P19_0014_BTR_01	missense	5	3.115625000000004	0.0329203	1.113952636718751	6.742944335937505
TP53	P19_0014_BTR_01	truncating	2	9.431250000000018	0.020291805	1.563149185180667	29.40988769531252
RBM10	P19_0014_BTR_01	missense	6	1.6570312500000015	0.25654608	0.6557842254638679	3.377612304687502
RBM10	P19_0014_BTR_01	truncating	15	27.47812500000005	0.0	15.565602893829375	44.78159179687505
EP300	P19_0014_BTR_01	missense	14	1.390625000000001	0.24785584	0.7785119628906256	2.271972656250001
EP300	P19_0014_BTR_01	truncating	10	7.304687500000012	3.1590462e-06	3.565625877380377	13.308715820312514
ALL_GENES	P19_0014_BTR_01	missense	165	1.7222656250000017	0.0	1.4430191802978531	2.043920898437502
ALL_GENES	P19_0014_BTR_01	truncating	108	8.724902343750017	0.0	6.885538799762738	10.961230468750015
FOXQ1	P19_0031_BTR_01	missense	18	2.247656250000003	0.0030555725	1.3435251235961934	3.515966796875003
FOXQ1	P19_0031_BTR_01	truncating	3	3.6500000000000057	0.06725019	0.8942285156250014	9.768774414062506
KMT2C	P19_0031_BTR_01	missense	1	0.4498168945312495	0.35831136	0.0263213300704955	1.9915649414062493
CREBBP	P19_0031_BTR_01	missense	2	0.4101535797119136	0.14091903	0.0686162470281123	1.2725803375244134
CREBBP	P19_0031_BTR_01	truncating	1	1.3820831298828136	0.7598908	0.0790061339735985	6.181277465820314
ARID1A	P19_0031_BTR_01	missense	9	1.2328369140625006	0.5478265	0.589175686836243	2.244799804687501
ARID1A	P19_0031_BTR_01	truncating	15	14.037500000000026	0.0	7.825125732421888	23.399072265625023
KDM6A	P19_0031_BTR_01	missense	5	2.6375061035156286	0.062909245	0.9414303863048564	5.717340087890628
KDM6A	P19_0031_BTR_01	truncating	3	10.753125000000022	0.0030965805	2.6505373764038134	28.400830078125026
KMT2D	P19_0031_BTR_01	missense	16	0.9406188964843748	0.8097244	0.5471052420139312	1.4990905761718747
KMT2D	P19_0031_BTR_01	truncating	12	5.330468750000008	7.748604e-06	2.799479160308842	9.192163085937509
FGFR3	P19_0031_BTR_01	missense	4	1.576562500000002	0.3993498	0.4880769348144537	3.6871582031250014
NOTCH2	P19_0031_BTR_01	missense	9	2.443798828125004	0.020715714	1.1651037406921405	4.456738281250003
NOTCH2	P19_0031_BTR_01	truncating	5	13.788281250000026	4.118681e-05	4.890929222106943	30.231152343750026
CDKN1A	P19_0031_BTR_01	missense	10	3.875000000000006	0.0005148649	1.924571533203128	6.876098632812507
